date,t_min,t_max,t_mean,d_mean,rh_min,rh_max,rh_mean,wind_mean,solar_radiation_MJ,precipitation_mm
2025-09-28,7.718299999999999,17.374400000000037,12.582560833333352,3.706083750000014,36.6713643387691,80.84311022760699,56.25851280200774,0.8131406579044776,14.332328,1.238176834239
2025-09-29,7.159420000000011,13.25723000000005,10.118923333333349,7.893217500000023,71.16583853016549,95.38589774070358,86.4193413197212,1.2209593233050597,6.0933325,14.147709680999998
2025-09-30,6.38784000000004,12.876280000000008,9.048487083333361,6.415116666666691,64.54774168148542,96.82727707773749,84.40822883728838,1.0780901518105308,10.757704,5.565407727
2025-10-01,6.11318,12.792079999999999,8.872649583333358,5.271086666666695,55.75036432885908,94.76146647196256,79.37650939183104,0.936798032440442,11.533582,1.922190186
2025-10-02,4.548519999999996,9.545000000000016,7.286340833333355,4.359657500000028,66.21076328009985,94.18766436596117,82.1770919686043,1.7092819998913191,5.059229,3.64617399107
2025-10-03,4.137960000000021,9.526100000000042,6.487955416666689,3.2974500000000213,56.188663097139745,94.76187787547467,81.13345611631624,1.398726565001308,6.232517,10.7388673192
2025-10-04,5.652950000000033,10.13390000000004,7.683813333333362,4.961510833333354,69.57098390110139,95.10483254961994,83.38527900261428,1.4931663145708454,4.2819805,10.36270242334
2025-10-05,4.785940000000039,11.509119999999996,8.541325416666693,5.169616250000026,62.96350025113435,93.00604857432528,80.07303278964228,1.1185246450185498,5.932354,3.4060035649039997
2025-10-06,7.845540000000028,9.535200000000032,8.543059166666689,7.256283750000023,84.33161287183778,95.96140816332749,91.69333438429061,0.8349142616689944,2.570245,5.242714241
2025-10-07,7.6702999999999975,11.66912000000002,9.336728333333356,6.65074750000002,64.26419665545693,95.45808729325827,84.08746910498881,1.9737593924047798,4.453544,5.7901740041
2025-10-08,7.933680000000038,11.236540000000048,9.594665416666688,7.4080350000000195,78.53320961850748,91.15596679278114,86.33952124525246,2.3903995749827853,3.050928,7.837516288399999
2025-10-09,7.442530000000033,14.161280000000033,10.259576250000029,5.6026454166666895,49.145588346115495,90.76122388916042,74.35775919027428,2.0638895962415638,7.2090835,0.24310647840025001
2025-10-10,8.149620000000027,14.801570000000027,11.279180833333355,7.605403750000025,60.677401371793614,93.45743114444753,78.83153850551201,2.2822939429728075,6.078868,4.5551210830399995
2025-10-11,8.647360000000049,13.297020000000032,10.709372083333358,6.458898333333359,50.984877886474855,92.66764623496367,76.36108900444512,2.540766185797849,7.890484,2.7843148166
2025-10-12,9.567380000000014,13.822720000000004,11.547132916666682,8.392996250000026,64.96099025938595,94.1999995257231,81.57770219450286,1.5647549867769837,5.52132,0.4709793721003
2025-10-13,7.9343000000000075,13.00723000000005,10.691185000000024,7.598221666666686,72.21955661445162,92.39546364515347,81.37920586711202,1.447721433880383,5.062938,1.94560292331
